52642; 00:01:00; 116; 208.0; 1873976.0
0; 2987; 3240; 5023; 39691; 0; 00:02:22; 194; 208.0; 4046048.0
0; 1619; 287; 3949; 34803; 0; 83569; 2280; 6; 9744; 00:04:24; 335; 208.0; 4955256.0
0; 1691; 261; 4038; 35055; 0; 90660; 2140; 8; 10098; 00:06:53; 491; 208.0; 7710308.0
0; 1307; 304; 3975; 38849; 0; 90608; 2112; 13; 9396; 00:09:23; 649; 208.0; 8878956.0
0; 1367; 316; 4004; 39516; 0; 98754; 2167; 16; 9887; 00:11:47; 816; 208.0; 9376384.0
0; 1343; 314; 4004; 38915; 0; 91352; 2144; 10; 9696; 00:14:14; 976; 208.0; 9955760.0
0; 1348; 332; 4016; 39448; 0; 90088; 2201; 11; 9937; 00:16:44; 1136; 208.0; 10942876.0
0; 1233; 322; 3993; 37550; 0; 95481; 2230; 12; 9869; 00:19:11; 1299; 208.0; 10942876.0
0; 1292; 312; 4025; 39419; 0; 83966; 2101; 19; 9728; 00:21:38; 1453; 208.0; 11642624.0
0; 1293; 316; 3931; 40415; 0; 85483; 2133; 20; 9740; 00:24:06; 1608; 208.0; 11689644.0
